trip_id,date,entry_station,exit_station,passenger_type,duration_min,peak_hour,fare
546,2025-01-11,S10,S5,S,25,False,100.0
547,2025-01-11,S24,S36,R,60,False,600.0
548,2025-01-11,S9,S40,R,155,False,1550.0
549,2025-01-11,S35,S44,R,45,False,450.0
550,2025-01-11,S33,S40,SC,35,False,175.0
551,2025-01-12,S14,S27,S,65,False,260.0
552,2025-01-12,S37,S19,R,90,False,900.0
553,2025-01-12,S7,S6,S,5,True,24.0
554,2025-01-12,S38,S14,S,120,False,480.0
555,2025-01-12,S4,S40,S,180,True,864.0
556,2025-01-12,S28,S8,S,100,True,480.0
557,2025-01-12,S1,S41,S,200,True,960.0
558,2025-01-12,S12,S25,SC,65,False,325.0
559,2025-01-12,S18,S50,SC,160,False,800.0
560,2025-01-12,S7,S21,SC,70,False,350.0
561,2025-01-12,S15,S33,R,90,True,1080.0
562,2025-01-12,S28,S36,SC,40,False,200.0
563,2025-01-12,S8,S48,SC,200,True,1200.0
564,2025-01-12,S25,S28,R,15,False,150.0
565,2025-01-12,S22,S41,SC,95,False,475.0
566,2025-01-12,S7,S20,SC,65,True,390.0
567,2025-01-12,S21,S16,S,25,True,120.0
568,2025-01-12,S17,S30,R,65,True,780.0
569,2025-01-12,S2,S36,R,170,False,1700.0
570,2025-01-12,S36,S18,R,90,False,900.0
571,2025-01-12,S48,S15,SC,165,False,825.0
572,2025-01-12,S30,S41,SC,55,False,275.0
573,2025-01-12,S24,S42,SC,90,True,540.0
574,2025-01-12,S28,S30,R,10,False,100.0
575,2025-01-12,S40,S25,S,75,True,360.0
576,2025-01-12,S24,S35,SC,55,True,330.0
577,2025-01-12,S3,S45,R,210,False,2100.0
578,2025-01-12,S33,S10,SC,115,False,575.0
579,2025-01-12,S35,S44,R,45,True,540.0
580,2025-01-12,S17,S38,SC,105,False,525.0
581,2025-01-12,S9,S34,S,125,True,600.0
582,2025-01-12,S47,S46,SC,5,False,25.0
583,2025-01-12,S6,S34,SC,140,False,700.0
584,2025-01-12,S43,S44,R,5,False,50.0
585,2025-01-12,S48,S36,S,60,False,240.0
586,2025-01-12,S46,S22,S,120,False,480.0
587,2025-01-12,S28,S18,S,50,False,200.0
588,2025-01-12,S38,S37,S,5,True,24.0
589,2025-01-12,S12,S47,S,175,False,700.0
590,2025-01-12,S50,S29,R,105,True,1260.0
591,2025-01-12,S15,S13,R,10,False,100.0
592,2025-01-12,S7,S22,S,75,False,300.0
593,2025-01-12,S24,S30,S,30,True,144.0
594,2025-01-12,S2,S33,R,155,True,1860.0
595,2025-01-12,S29,S45,R,80,True,960.0
596,2025-01-12,S30,S2,SC,140,True,840.0
597,2025-01-12,S47,S26,R,105,False,1050.0
598,2025-01-12,S30,S35,S,25,False,100.0
599,2025-01-12,S16,S17,SC,5,False,25.0
600,2025-01-12,S45,S24,R,105,False,1050.0
601,2025-01-13,S29,S40,R,55,True,660.0
602,2025-01-13,S34,S23,SC,55,True,330.0
603,2025-01-13,S2,S42,S,200,False,800.0
604,2025-01-13,S47,S50,S,15,False,60.0
605,2025-01-13,S45,S14,S,155,False,620.0
606,2025-01-13,S13,S26,SC,65,True,390.0
607,2025-01-13,S48,S26,S,110,True,528.0
608,2025-01-13,S22,S46,S,120,True,576.0
609,2025-01-13,S3,S34,S,155,False,620.0
610,2025-01-13,S41,S31,SC,50,True,300.0
611,2025-01-13,S41,S49,R,40,False,400.0
612,2025-01-13,S3,S26,R,115,True,1380.0
613,2025-01-13,S2,S29,R,135,False,1350.0
614,2025-01-13,S40,S43,S,15,True,72.0
615,2025-01-13,S3,S6,S,15,False,60.0
616,2025-01-13,S48,S6,R,210,False,2100.0
617,2025-01-13,S9,S32,R,115,False,1150.0
618,2025-01-13,S33,S13,SC,100,True,600.0
619,2025-01-13,S39,S48,S,45,False,180.0
620,2025-01-13,S39,S6,SC,165,False,825.0
621,2025-01-13,S48,S49,SC,5,True,30.0
622,2025-01-13,S49,S6,S,215,True,1032.0
623,2025-01-13,S30,S46,R,80,True,960.0
624,2025-01-13,S26,S32,SC,30,False,150.0
625,2025-01-13,S6,S31,SC,125,False,625.0
626,2025-01-13,S21,S8,SC,65,False,325.0
627,2025-01-13,S44,S29,R,75,False,750.0
628,2025-01-13,S25,S21,S,20,True,96.0
629,2025-01-13,S32,S26,S,30,True,144.0
630,2025-01-13,S29,S36,S,35,True,168.0
631,2025-01-13,S23,S25,R,10,False,100.0
632,2025-01-13,S7,S41,R,170,False,1700.0
633,2025-01-13,S15,S33,S,90,True,432.0
634,2025-01-13,S24,S5,SC,95,False,475.0
635,2025-01-13,S25,S26,S,5,False,20.0
636,2025-01-13,S43,S38,S,25,True,120.0
637,2025-01-13,S37,S36,S,5,True,24.0
638,2025-01-13,S46,S29,R,85,True,1020.0
639,2025-01-13,S28,S43,R,75,False,750.0
640,2025-01-13,S3,S41,SC,190,True,1140.0
641,2025-01-13,S39,S26,SC,65,False,325.0
642,2025-01-13,S39,S35,SC,20,True,120.0
643,2025-01-13,S42,S22,R,100,True,1200.0
644,2025-01-13,S43,S17,R,130,False,1300.0
645,2025-01-13,S41,S43,R,10,False,100.0
646,2025-01-13,S1,S4,R,15,True,180.0
647,2025-01-13,S24,S47,R,115,False,1150.0
648,2025-01-13,S32,S31,S,5,True,24.0
649,2025-01-13,S5,S42,S,185,False,740.0
650,2025-01-13,S21,S48,S,135,True,648.0
651,2025-01-14,S16,S12,SC,20,False,100.0
652,2025-01-14,S1,S2,SC,5,True,30.0
653,2025-01-14,S28,S14,SC,70,False,350.0
654,2025-01-14,S44,S21,S,115,True,552.0
655,2025-01-14,S22,S41,R,95,False,950.0
656,2025-01-14,S11,S14,SC,15,True,90.0
657,2025-01-14,S40,S3,R,185,False,1850.0
658,2025-01-14,S26,S5,SC,105,True,630.0
659,2025-01-14,S29,S12,S,85,True,408.0
660,2025-01-14,S48,S34,R,70,False,700.0
661,2025-01-14,S36,S14,R,110,True,1320.0
662,2025-01-14,S16,S19,R,15,True,180.0
663,2025-01-14,S18,S27,SC,45,True,270.0
664,2025-01-14,S40,S4,SC,180,True,1080.0
665,2025-01-14,S11,S26,S,75,True,360.0
666,2025-01-14,S48,S5,SC,215,False,1075.0
667,2025-01-14,S2,S29,R,135,True,1620.0
668,2025-01-14,S6,S46,R,200,True,2400.0
669,2025-01-14,S36,S35,SC,5,False,25.0
670,2025-01-14,S44,S35,S,45,False,180.0
671,2025-01-14,S49,S17,R,160,True,1920.0
672,2025-01-14,S15,S27,R,60,False,600.0
673,2025-01-14,S4,S41,S,185,True,888.0
674,2025-01-14,S36,S40,SC,20,True,120.0
675,2025-01-14,S22,S16,S,30,False,120.0
676,2025-01-14,S40,S49,R,45,True,540.0
677,2025-01-14,S21,S39,R,90,False,900.0
678,2025-01-14,S34,S45,SC,55,False,275.0
679,2025-01-14,S13,S27,S,70,True,336.0
680,2025-01-14,S41,S3,SC,190,True,1140.0
681,2025-01-14,S10,S15,S,25,False,100.0
682,2025-01-14,S21,S30,S,45,True,216.0
683,2025-01-14,S38,S43,R,25,True,300.0
684,2025-01-14,S43,S19,S,120,True,576.0
685,2025-01-14,S13,S5,S,40,False,160.0
686,2025-01-14,S46,S42,S,20,False,80.0
687,2025-01-14,S43,S6,S,185,False,740.0
688,2025-01-14,S6,S1,S,25,False,100.0
689,2025-01-14,S3,S36,R,165,True,1980.0
690,2025-01-14,S22,S16,R,30,False,300.0
691,2025-01-14,S27,S48,R,105,True,1260.0
692,2025-01-14,S4,S29,R,125,False,1250.0
693,2025-01-14,S27,S46,S,95,False,380.0
694,2025-01-14,S33,S27,R,30,True,360.0
695,2025-01-14,S34,S48,S,70,False,280.0
696,2025-01-14,S32,S49,R,85,False,850.0
697,2025-01-14,S35,S41,R,30,True,360.0
698,2025-01-14,S27,S44,SC,85,False,425.0
699,2025-01-14,S46,S45,R,5,False,50.0
700,2025-01-14,S50,S8,R,210,False,2100.0
701,2025-01-15,S43,S39,SC,20,True,120.0
702,2025-01-15,S21,S47,S,130,False,520.0
703,2025-01-15,S11,S13,SC,10,False,50.0
704,2025-01-15,S38,S50,R,60,False,600.0
705,2025-01-15,S31,S5,SC,130,True,780.0
706,2025-01-15,S34,S37,S,15,True,72.0
707,2025-01-15,S33,S41,SC,40,True,240.0
708,2025-01-15,S4,S32,SC,140,True,840.0
709,2025-01-15,S42,S17,R,125,True,1500.0
710,2025-01-15,S8,S49,R,205,True,2460.0
711,2025-01-15,S46,S32,S,70,False,280.0
712,2025-01-15,S19,S20,S,5,False,20.0
713,2025-01-15,S17,S36,S,95,True,456.0
714,2025-01-15,S42,S48,S,30,False,120.0
715,2025-01-15,S5,S35,SC,150,True,900.0
716,2025-01-15,S42,S50,R,40,True,480.0
717,2025-01-15,S37,S22,R,75,False,750.0
718,2025-01-15,S32,S45,SC,65,False,325.0
719,2025-01-15,S39,S36,SC,15,False,75.0
720,2025-01-15,S18,S47,S,145,False,580.0
721,2025-01-15,S24,S8,R,80,True,960.0
722,2025-01-15,S7,S28,SC,105,True,630.0
723,2025-01-15,S30,S15,SC,75,True,450.0
724,2025-01-15,S29,S38,SC,45,False,225.0
725,2025-01-15,S30,S2,S,140,False,560.0
726,2025-01-15,S25,S49,SC,120,True,720.0
727,2025-01-15,S19,S48,S,145,True,696.0
728,2025-01-15,S37,S9,S,140,False,560.0
729,2025-01-15,S13,S45,SC,160,True,960.0
730,2025-01-15,S6,S14,R,40,False,400.0
731,2025-01-15,S9,S6,S,15,True,72.0
732,2025-01-15,S29,S13,R,80,False,800.0
733,2025-01-15,S2,S17,SC,75,False,375.0
734,2025-01-15,S20,S2,SC,90,False,450.0
735,2025-01-15,S36,S45,S,45,False,180.0
736,2025-01-15,S2,S22,S,100,True,480.0
737,2025-01-15,S32,S8,S,120,False,480.0
738,2025-01-15,S12,S5,R,35,True,420.0
739,2025-01-15,S31,S30,SC,5,False,25.0
740,2025-01-15,S36,S30,S,30,True,144.0
741,2025-01-15,S38,S20,S,90,True,432.0
742,2025-01-15,S19,S48,S,145,True,696.0
743,2025-01-15,S9,S50,R,205,True,2460.0
744,2025-01-15,S14,S17,SC,15,False,75.0
745,2025-01-15,S29,S40,R,55,True,660.0
746,2025-01-15,S27,S5,R,110,False,1100.0
747,2025-01-15,S10,S21,R,55,False,550.0
748,2025-01-15,S46,S20,SC,130,True,780.0
749,2025-01-15,S38,S1,R,185,True,2220.0
750,2025-01-15,S41,S40,R,5,False,50.0
751,2025-01-16,S26,S41,S,75,True,360.0
752,2025-01-16,S1,S7,SC,30,False,150.0
753,2025-01-16,S11,S44,SC,165,True,990.0
754,2025-01-16,S39,S29,R,50,False,500.0
755,2025-01-16,S46,S47,SC,5,False,25.0
756,2025-01-16,S42,S34,S,40,False,160.0
757,2025-01-16,S26,S23,S,15,True,72.0
758,2025-01-16,S29,S9,R,100,True,1200.0
759,2025-01-16,S50,S3,R,235,True,2820.0
760,2025-01-16,S43,S17,R,130,True,1560.0
761,2025-01-16,S26,S37,SC,55,True,330.0
762,2025-01-16,S35,S10,SC,125,True,750.0
763,2025-01-16,S48,S42,SC,30,True,180.0
764,2025-01-16,S6,S9,R,15,False,150.0
765,2025-01-16,S21,S19,S,10,False,40.0
766,2025-01-16,S16,S3,R,65,False,650.0
767,2025-01-16,S50,S21,SC,145,True,870.0
768,2025-01-16,S30,S42,R,60,True,720.0
769,2025-01-16,S23,S8,R,75,True,900.0
770,2025-01-16,S31,S15,SC,80,True,480.0
771,2025-01-16,S20,S43,SC,115,True,690.0
772,2025-01-16,S9,S45,S,180,True,864.0
773,2025-01-16,S19,S22,R,15,True,180.0
774,2025-01-16,S42,S3,S,195,True,936.0
775,2025-01-16,S1,S46,R,225,False,2250.0
776,2025-01-16,S40,S26,S,70,True,336.0
777,2025-01-16,S25,S9,R,80,True,960.0
778,2025-01-16,S24,S50,SC,130,True,780.0
779,2025-01-16,S33,S50,R,85,True,1020.0
780,2025-01-16,S35,S8,S,135,True,648.0
781,2025-01-16,S36,S45,S,45,False,180.0
782,2025-01-16,S41,S28,SC,65,True,390.0
783,2025-01-16,S8,S17,SC,45,True,270.0
784,2025-01-16,S40,S22,R,90,True,1080.0
785,2025-01-16,S8,S19,SC,55,False,275.0
786,2025-01-16,S41,S8,SC,165,True,990.0
787,2025-01-16,S2,S40,SC,190,False,950.0
788,2025-01-16,S7,S9,SC,10,True,60.0
789,2025-01-16,S16,S34,R,90,True,1080.0
790,2025-01-16,S34,S37,S,15,False,60.0
791,2025-01-16,S40,S10,R,150,True,1800.0
792,2025-01-16,S5,S7,SC,10,False,50.0
793,2025-01-16,S16,S11,S,25,False,100.0
794,2025-01-16,S30,S3,R,135,False,1350.0
795,2025-01-16,S40,S39,R,5,True,60.0
796,2025-01-16,S5,S22,S,85,True,408.0
797,2025-01-16,S10,S35,S,125,False,500.0
798,2025-01-16,S44,S21,S,115,True,552.0
799,2025-01-16,S7,S15,SC,40,True,240.0
800,2025-01-16,S36,S16,S,100,True,480.0
801,2025-01-17,S39,S32,S,35,True,168.0
802,2025-01-17,S42,S10,R,160,False,1600.0
803,2025-01-17,S16,S3,R,65,True,780.0
804,2025-01-17,S49,S18,S,155,False,620.0
805,2025-01-17,S48,S27,R,105,True,1260.0
806,2025-01-17,S16,S9,SC,35,True,210.0
807,2025-01-17,S5,S27,SC,110,False,550.0
808,2025-01-17,S11,S10,R,5,False,50.0
809,2025-01-17,S47,S3,SC,220,True,1320.0
810,2025-01-17,S25,S36,SC,55,False,275.0
811,2025-01-17,S32,S12,S,100,True,480.0
812,2025-01-17,S17,S10,R,35,True,420.0
813,2025-01-17,S2,S30,S,140,False,560.0
814,2025-01-17,S32,S43,R,55,True,660.0
815,2025-01-17,S41,S5,S,180,True,864.0
816,2025-01-17,S16,S8,SC,40,False,200.0
817,2025-01-17,S50,S48,R,10,True,120.0
818,2025-01-17,S29,S33,R,20,True,240.0
819,2025-01-17,S3,S37,S,170,True,816.0
820,2025-01-17,S22,S42,S,100,False,400.0
821,2025-01-17,S42,S38,SC,20,False,100.0
822,2025-01-17,S44,S6,R,190,False,1900.0
823,2025-01-17,S30,S46,S,80,False,320.0
824,2025-01-17,S45,S35,R,50,True,600.0
825,2025-01-17,S2,S33,SC,155,True,930.0
826,2025-01-17,S39,S31,SC,40,True,240.0
827,2025-01-17,S3,S17,SC,70,True,420.0
828,2025-01-17,S44,S20,SC,120,True,720.0
829,2025-01-17,S50,S31,S,95,True,456.0
830,2025-01-17,S12,S14,SC,10,True,60.0
831,2025-01-17,S41,S28,SC,65,True,390.0
832,2025-01-17,S26,S2,R,120,True,1440.0
833,2025-01-17,S32,S23,R,45,False,450.0
834,2025-01-17,S46,S29,S,85,False,340.0
835,2025-01-17,S18,S4,S,70,False,280.0
836,2025-01-17,S25,S41,R,80,False,800.0
837,2025-01-17,S10,S46,S,180,True,864.0
838,2025-01-17,S5,S40,S,175,True,840.0
839,2025-01-17,S17,S4,R,65,True,780.0
840,2025-01-17,S20,S49,SC,145,False,725.0
841,2025-01-17,S48,S49,SC,5,True,30.0
842,2025-01-17,S32,S10,SC,110,False,550.0
843,2025-01-17,S13,S30,R,85,False,850.0
844,2025-01-17,S6,S7,SC,5,False,25.0
845,2025-01-17,S19,S38,SC,95,True,570.0
846,2025-01-17,S31,S45,SC,70,False,350.0
847,2025-01-17,S31,S23,R,40,False,400.0
848,2025-01-17,S5,S42,SC,185,False,925.0
849,2025-01-17,S33,S18,R,75,True,900.0
850,2025-01-17,S44,S5,S,195,False,780.0
851,2025-01-18,S4,S31,SC,135,False,675.0
852,2025-01-18,S6,S35,S,145,False,580.0
853,2025-01-18,S36,S24,SC,60,True,360.0
854,2025-01-18,S50,S22,SC,140,True,840.0
855,2025-01-18,S21,S26,S,25,False,100.0
856,2025-01-18,S11,S8,R,15,True,180.0
857,2025-01-18,S1,S18,R,85,False,850.0
858,2025-01-18,S44,S33,SC,55,False,275.0
859,2025-01-18,S9,S3,SC,30,True,180.0
860,2025-01-18,S4,S43,S,195,True,936.0
861,2025-01-18,S6,S4,R,10,True,120.0
862,2025-01-18,S13,S8,R,25,True,300.0
863,2025-01-18,S47,S9,SC,190,True,1140.0
864,2025-01-18,S21,S11,SC,50,False,250.0
865,2025-01-18,S37,S36,S,5,False,20.0
866,2025-01-18,S45,S39,SC,30,False,150.0
867,2025-01-18,S2,S35,S,165,True,792.0
868,2025-01-18,S32,S38,SC,30,False,150.0
869,2025-01-18,S5,S16,R,55,False,550.0
870,2025-01-18,S9,S49,SC,200,False,1000.0
871,2025-01-18,S30,S13,SC,85,False,425.0
872,2025-01-18,S28,S39,S,55,True,264.0
873,2025-01-18,S1,S11,S,50,False,200.0
874,2025-01-18,S15,S38,S,115,False,460.0
875,2025-01-18,S38,S11,S,135,True,648.0
876,2025-01-18,S28,S5,R,115,True,1380.0
877,2025-01-18,S13,S26,S,65,False,260.0
878,2025-01-18,S13,S48,SC,175,True,1050.0
879,2025-01-18,S41,S2,S,195,True,936.0
880,2025-01-18,S2,S12,SC,50,False,250.0
881,2025-01-18,S8,S29,R,105,True,1260.0
882,2025-01-18,S31,S4,R,135,False,1350.0
883,2025-01-18,S31,S43,R,60,True,720.0
884,2025-01-18,S11,S3,S,40,True,192.0
885,2025-01-18,S10,S21,SC,55,False,275.0
886,2025-01-18,S29,S11,SC,90,True,540.0
887,2025-01-18,S18,S39,S,105,False,420.0
888,2025-01-18,S20,S8,SC,60,False,300.0
889,2025-01-18,S22,S45,SC,115,True,690.0
890,2025-01-18,S21,S16,R,25,False,250.0
891,2025-01-18,S27,S46,R,95,True,1140.0
892,2025-01-18,S11,S29,SC,90,True,540.0
893,2025-01-18,S10,S15,R,25,True,300.0
894,2025-01-18,S26,S27,S,5,False,20.0
895,2025-01-18,S39,S19,SC,100,True,600.0
896,2025-01-18,S48,S13,S,175,False,700.0
897,2025-01-18,S50,S42,R,40,True,480.0
898,2025-01-18,S41,S12,S,145,True,696.0
899,2025-01-18,S18,S47,R,145,True,1740.0
900,2025-01-18,S43,S17,SC,130,True,780.0
901,2025-01-19,S35,S12,R,115,False,1150.0
902,2025-01-19,S25,S10,S,75,True,360.0
903,2025-01-19,S49,S48,R,5,True,60.0
904,2025-01-19,S29,S27,SC,10,True,60.0
905,2025-01-19,S29,S15,R,70,True,840.0
906,2025-01-19,S44,S25,S,95,True,456.0
907,2025-01-19,S20,S23,S,15,True,72.0
908,2025-01-19,S6,S46,R,200,True,2400.0
909,2025-01-19,S34,S23,R,55,True,660.0
910,2025-01-19,S1,S24,R,115,True,1380.0
911,2025-01-19,S19,S23,R,20,True,240.0
912,2025-01-19,S50,S41,S,45,True,216.0
913,2025-01-19,S16,S7,S,45,False,180.0
914,2025-01-19,S43,S20,R,115,True,1380.0
915,2025-01-19,S14,S2,SC,60,True,360.0
916,2025-01-19,S46,S15,S,155,True,744.0
917,2025-01-19,S31,S49,SC,90,False,450.0
918,2025-01-19,S2,S16,S,70,False,280.0
919,2025-01-19,S37,S21,S,80,False,320.0
920,2025-01-19,S48,S4,S,220,False,880.0
921,2025-01-19,S33,S8,SC,125,True,750.0
922,2025-01-19,S24,S42,R,90,True,1080.0
923,2025-01-19,S23,S21,SC,10,False,50.0
924,2025-01-19,S2,S20,R,90,True,1080.0
925,2025-01-19,S28,S48,SC,100,True,600.0
926,2025-01-19,S42,S15,SC,135,False,675.0
927,2025-01-19,S44,S6,SC,190,True,1140.0
928,2025-01-19,S22,S7,S,75,True,360.0
929,2025-01-19,S30,S33,S,15,True,72.0
930,2025-01-19,S30,S15,S,75,False,300.0
931,2025-01-19,S22,S20,SC,10,True,60.0
932,2025-01-19,S31,S9,R,110,False,1100.0
933,2025-01-19,S40,S22,R,90,True,1080.0
934,2025-01-19,S8,S17,SC,45,True,270.0
935,2025-01-19,S39,S10,S,145,True,696.0
936,2025-01-19,S14,S17,SC,15,True,90.0
937,2025-01-19,S14,S43,R,145,True,1740.0
938,2025-01-19,S14,S25,SC,55,True,330.0
939,2025-01-19,S23,S44,S,105,True,504.0
940,2025-01-19,S19,S50,S,155,True,744.0
941,2025-01-19,S22,S13,S,45,False,180.0
942,2025-01-19,S27,S37,SC,50,True,300.0
943,2025-01-19,S47,S32,S,75,True,360.0
944,2025-01-19,S47,S41,S,30,False,120.0
945,2025-01-19,S18,S48,SC,150,True,900.0
946,2025-01-19,S17,S8,SC,45,False,225.0
947,2025-01-19,S35,S1,S,170,False,680.0
948,2025-01-19,S8,S46,SC,190,True,1140.0
949,2025-01-19,S27,S30,S,15,True,72.0
950,2025-01-19,S48,S7,S,205,False,820.0
951,2025-01-20,S38,S12,SC,130,True,780.0
952,2025-01-20,S14,S43,R,145,True,1740.0
953,2025-01-20,S15,S41,S,130,False,520.0
954,2025-01-20,S37,S21,R,80,True,960.0
955,2025-01-20,S43,S3,SC,200,True,1200.0
956,2025-01-20,S28,S42,R,70,True,840.0
957,2025-01-20,S38,S34,SC,20,True,120.0
958,2025-01-20,S33,S27,SC,30,False,150.0
959,2025-01-20,S24,S3,SC,105,False,525.0
960,2025-01-20,S15,S25,SC,50,False,250.0
961,2025-01-20,S6,S18,R,60,True,720.0
962,2025-01-20,S37,S49,R,60,True,720.0
963,2025-01-20,S39,S41,R,10,True,120.0
964,2025-01-20,S38,S42,S,20,False,80.0
965,2025-01-20,S29,S7,SC,110,False,550.0
966,2025-01-20,S50,S11,R,195,True,2340.0
967,2025-01-20,S23,S1,R,110,True,1320.0
968,2025-01-20,S24,S7,S,85,False,340.0
969,2025-01-20,S4,S7,SC,15,True,90.0
970,2025-01-20,S1,S18,S,85,False,340.0
971,2025-01-20,S17,S6,SC,55,False,275.0
972,2025-01-20,S14,S5,R,45,True,540.0
973,2025-01-20,S25,S11,S,70,False,280.0
974,2025-01-20,S41,S49,SC,40,False,200.0
975,2025-01-20,S39,S50,SC,55,False,275.0
976,2025-01-20,S46,S26,S,100,True,480.0
977,2025-01-20,S1,S31,SC,150,True,900.0
978,2025-01-20,S50,S26,R,120,False,1200.0
979,2025-01-20,S11,S38,S,135,True,648.0
980,2025-01-20,S7,S31,SC,120,False,600.0
981,2025-01-20,S28,S4,R,120,False,1200.0
982,2025-01-20,S19,S44,R,125,False,1250.0
983,2025-01-20,S32,S43,SC,55,False,275.0
984,2025-01-20,S39,S27,SC,60,False,300.0
985,2025-01-20,S21,S9,SC,60,True,360.0
986,2025-01-20,S20,S3,R,85,True,1020.0
987,2025-01-20,S29,S35,R,30,True,360.0
988,2025-01-20,S38,S20,SC,90,False,450.0
989,2025-01-20,S33,S4,SC,145,False,725.0
990,2025-01-20,S44,S47,R,15,True,180.0
991,2025-01-20,S37,S45,S,40,False,160.0
992,2025-01-20,S38,S25,S,65,False,260.0
993,2025-01-20,S43,S25,S,90,False,360.0
994,2025-01-20,S49,S27,SC,110,True,660.0
995,2025-01-20,S40,S23,SC,85,False,425.0
996,2025-01-20,S46,S40,S,30,True,144.0
997,2025-01-20,S11,S7,SC,20,False,100.0
998,2025-01-20,S6,S10,SC,20,False,100.0
999,2025-01-20,S18,S25,R,35,False,350.0
1000,2025-01-20,S48,S5,S,215,True,1032.0
1001,2025-01-21,S45,S12,R,165,False,1650.0
1002,2025-01-21,S21,S28,R,35,False,350.0
1003,2025-01-21,S27,S10,R,85,True,1020.0
1004,2025-01-21,S8,S27,S,95,True,456.0
1005,2025-01-21,S17,S10,R,35,True,420.0
1006,2025-01-21,S12,S30,S,90,False,360.0
1007,2025-01-21,S49,S32,R,85,True,1020.0
1008,2025-01-21,S12,S2,S,50,True,240.0
1009,2025-01-21,S13,S37,S,120,True,576.0
1010,2025-01-21,S14,S20,SC,30,True,180.0
1011,2025-01-21,S46,S41,SC,25,True,150.0
1012,2025-01-21,S28,S42,R,70,False,700.0
1013,2025-01-21,S21,S50,R,145,True,1740.0
1014,2025-01-21,S18,S15,SC,15,True,90.0
1015,2025-01-21,S1,S49,S,240,True,1152.0
1016,2025-01-21,S28,S32,SC,20,True,120.0
1017,2025-01-21,S38,S34,SC,20,False,100.0
1018,2025-01-21,S13,S22,R,45,False,450.0
1019,2025-01-21,S13,S2,SC,55,False,275.0
1020,2025-01-21,S28,S50,S,110,False,440.0
1021,2025-01-21,S41,S29,SC,60,False,300.0
1022,2025-01-21,S7,S33,S,130,False,520.0
1023,2025-01-21,S15,S50,R,175,False,1750.0
1024,2025-01-21,S10,S44,S,170,False,680.0
1025,2025-01-21,S26,S8,SC,90,True,540.0
1026,2025-01-21,S16,S30,S,70,True,336.0
1027,2025-01-21,S15,S49,S,170,True,816.0
1028,2025-01-21,S44,S37,S,35,False,140.0
1029,2025-01-21,S34,S50,SC,80,True,480.0
1030,2025-01-21,S15,S35,R,100,False,1000.0
1031,2025-01-21,S4,S43,SC,195,True,1170.0
1032,2025-01-21,S11,S7,SC,20,False,100.0
1033,2025-01-21,S44,S23,S,105,True,504.0
1034,2025-01-21,S22,S44,R,110,True,1320.0
1035,2025-01-21,S2,S37,S,175,False,700.0
1036,2025-01-21,S41,S46,R,25,True,300.0
1037,2025-01-21,S29,S32,S,15,False,60.0
1038,2025-01-21,S48,S43,SC,25,True,150.0
1039,2025-01-21,S4,S16,R,60,False,600.0
1040,2025-01-21,S30,S39,S,45,True,216.0
1041,2025-01-21,S37,S15,SC,110,True,660.0
1042,2025-01-21,S11,S14,S,15,False,60.0
1043,2025-01-21,S35,S24,SC,55,True,330.0
1044,2025-01-21,S39,S44,SC,25,False,125.0
1045,2025-01-21,S44,S9,R,175,True,2100.0
1046,2025-01-21,S18,S26,SC,40,False,200.0
1047,2025-01-21,S40,S21,R,95,False,950.0
1048,2025-01-21,S48,S9,S,195,False,780.0
1049,2025-01-21,S26,S22,S,20,False,80.0
1050,2025-01-21,S4,S28,SC,120,False,600.0
1051,2025-01-22,S23,S28,S,25,False,100.0
1052,2025-01-22,S30,S4,R,130,False,1300.0
1053,2025-01-22,S32,S13,S,95,False,380.0
1054,2025-01-22,S2,S4,SC,10,False,50.0
1055,2025-01-22,S4,S18,S,70,False,280.0
1056,2025-01-22,S4,S23,SC,95,False,475.0
1057,2025-01-22,S18,S43,R,125,False,1250.0
1058,2025-01-22,S35,S27,R,40,False,400.0
1059,2025-01-22,S26,S21,SC,25,True,150.0
1060,2025-01-22,S33,S17,S,80,True,384.0
1061,2025-01-22,S27,S5,R,110,False,1100.0
1062,2025-01-22,S18,S13,S,25,True,120.0
1063,2025-01-22,S23,S10,S,65,False,260.0
1064,2025-01-22,S4,S15,S,55,True,264.0
1065,2025-01-22,S26,S50,SC,120,True,720.0
1066,2025-01-22,S13,S5,S,40,False,160.0
1067,2025-01-22,S2,S4,S,10,True,48.0
1068,2025-01-22,S9,S40,R,155,False,1550.0
1069,2025-01-22,S7,S29,SC,110,False,550.0
1070,2025-01-22,S5,S18,R,65,True,780.0
1071,2025-01-22,S7,S5,SC,10,True,60.0
1072,2025-01-22,S9,S41,R,160,False,1600.0
1073,2025-01-22,S34,S11,SC,115,False,575.0
1074,2025-01-22,S5,S24,SC,95,True,570.0
1075,2025-01-22,S4,S7,SC,15,True,90.0
1076,2025-01-22,S45,S8,S,185,False,740.0
1077,2025-01-22,S10,S42,SC,160,True,960.0
1078,2025-01-22,S45,S7,SC,190,False,950.0
1079,2025-01-22,S35,S23,SC,60,True,360.0
1080,2025-01-22,S14,S15,R,5,False,50.0
1081,2025-01-22,S40,S8,R,160,False,1600.0
1082,2025-01-22,S29,S27,S,10,True,48.0
1083,2025-01-22,S42,S36,SC,30,True,180.0
1084,2025-01-22,S2,S15,SC,65,False,325.0
1085,2025-01-22,S25,S28,S,15,True,72.0
1086,2025-01-22,S49,S40,SC,45,True,270.0
1087,2025-01-22,S2,S46,R,220,True,2640.0
1088,2025-01-22,S31,S4,R,135,True,1620.0
